title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Lying high-cable biceps curl,One Arm Cable Bicep Curl,0.6291,The lying high-cable biceps curl is a single-joint exercise targeting the biceps in a prone (face-up) position. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/One-Arm-Cable-Bicep-Curl.gif,183efd7c-4d38-452b-be9e-2bdb249455db,0522f3a6-cd17-4c1a-b175-e2266fbdebb0
High-Pulley Cable Curl - Gethin Variation,Kneeling High Pulley Row,0.5567,"Also known as a crucifix curl, the overhead cable curl is a biceps-focused exercise performed between two cable stacks, using a pair of D-handles. The arms and elbows are held at shoulder height throughout the movement, and both hands curl in toward the ears. This position is designed to eliminate shoulder involvement and momentum, while targeting the biceps peak. This movement is generally done for moderate to high reps, such as 8-12 reps per set or more, as part of arm-focused training.",Strength,Biceps,trapezius,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kneeling-High-Pulley-Row.gif,7d173ac1-b4db-4edf-9a92-1e03299be176,1b715656-3d7f-47c7-bb13-f6abd6b94452
Standing High Cable Curl - Gethin Variation,Cable Twisting Standing High Row,0.5606,"The cable straight-bar biceps curl takes a classic bodybuilding exercise, the standing barbell curl, and replaces the barbell with a handle attached to a cable. This is a common burnout move performed for moderate to high reps, such as 8-12 reps per set, as part of an upper-body or arm-focused workout.",Strength,Biceps,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Twisting-Standing-high-Row.gif,b6401411-7a7b-40b3-8467-f496916adc85,fc8de67c-ddcd-4ffb-8da1-a4ad71d62439
Lying Close-Grip Bar Curl On High Pulley - Gethin Variation,Kneeling High Pulley Row,0.4599,The lying high-cable biceps curl is an unusual move for building the biceps—but it’s a highly effective one. Lying prone and curling down toward you provides a different stimulus than more standard approaches allow.,Strength,Biceps,trapezius,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kneeling-High-Pulley-Row.gif,b74dfc24-bbae-465b-9799-f38fcb88bc13,1b715656-3d7f-47c7-bb13-f6abd6b94452
Standing Cable Curl - Gethin Variation,Cable Curl,0.5561,"The cable straight-bar biceps curl takes a classic bodybuilding exercise, the standing barbell curl, and replaces the barbell with a handle attached to a cable. This is a common burnout move performed for moderate to high reps, such as 8-12 reps per set, as part of an upper-body or arm-focused workout.",Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-curl.gif,3085c2cd-092c-473e-9d59-affe7f1d724f,d791fbfe-5744-460f-815c-0b1a65d6b842
UP Cable Curl With Straight Bar,Straight Bar Dip,0.6226,No description available,Strength,Biceps,full-body,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif,b21a4c54-1bcc-4479-855f-486eeb2f2434,27e268e4-b829-4ddf-8c8e-679378df19fd
30 Arms Cable Rope Hammer Curl,Hammer Press,0.4982,No description available,Strength,Biceps,chest,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Hammer-Press.gif,841cff67-5033-4468-8f52-ffe238f86665,0e251ec4-4873-44eb-b019-81d1fa0d13e0
30 Arms Squatting Cable Straight-Bar Curl,Straight Bar Dip,0.4479,No description available,Strength,Biceps,full-body,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif,89b64063-215e-4eb8-b8db-73fc215a0a41,27e268e4-b829-4ddf-8c8e-679378df19fd
30 Arms High Cable Curl,Cable Curl,0.6079,No description available,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-curl.gif,71b7148c-42e1-4cec-8a22-16bbaefe9680,d791fbfe-5744-460f-815c-0b1a65d6b842
30 Arms Cable Straight-Bar Curl,Straight Bar Dip,0.5907,No description available,Strength,Biceps,full-body,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif,9ca397a9-c158-403e-8737-e787bfed03f9,27e268e4-b829-4ddf-8c8e-679378df19fd
30 Arms BFR High Cable Curl,Cable Curl,0.5114,No description available,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-curl.gif,5b449c5b-1b37-49c2-9a51-ef13065238fe,d791fbfe-5744-460f-815c-0b1a65d6b842
BFR cable rope hammer curl,Hammer Press,0.4915,"The blood flow restriction (BFR) cable rope hammer curl is an arm movement that builds biceps size and strength using a cable stack, rope grip, and blood flow restriction bands. It is popular in high-rep ""pump""-style arm workouts. The bands should be placed as high as possible on your arms, at a tightness of no greater than 8 on a scale of 10. Most BFR workouts recommend using a far lighter weight than usual, perhaps as low as 25-50 percent of a normal working weight.",Strength,Biceps,chest,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Hammer-Press.gif,c0250d2d-360c-4adf-b865-9e42189ae4a7,0e251ec4-4873-44eb-b019-81d1fa0d13e0
Machine Preacher Curls,Two Dumbbell Preacher Curl,0.6572,The machine preacher curl is an isolation exercise targeting the biceps.,Strength,Biceps,biceps,Machine,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Two-dumbbell-preacher-curl.gif,0674ac91-6045-4ddc-99d8-b4941d3b7932,6422f662-62e8-44a4-b51b-5336facf2c99
Single-arm machine preacher curl,Two Dumbbell Preacher Curl,0.5776,"The single-arm machine preacher curl is a popular exercise to build size and strength in the biceps. It approximates the motion of a free-weight preacher curl, but uses a selectorized weight stack or plate-loaded machine. Many such machines offer different grips and grip widths. Machine biceps curls are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout.",Strength,Biceps,biceps,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Two-dumbbell-preacher-curl.gif,d24fdc7b-fdca-4c81-9075-3b975d1f767d,6422f662-62e8-44a4-b51b-5336facf2c99
Machine preacher curl,Two Dumbbell Preacher Curl,0.6572,"The machine preacher curl is a popular exercise to build size and strength in the biceps. It approximates the motion of a free-weight preacher curl, but uses a selectorized weight stack or plate-loaded machine. Many such machines offer different grips and grip widths. Machine biceps curls are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout.",Strength,Biceps,biceps,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Two-dumbbell-preacher-curl.gif,b347aa98-48f1-46a0-88b4-0d205ea37fe6,6422f662-62e8-44a4-b51b-5336facf2c99
Smith machine drag curl,Smith Machine Hex Press,0.5544,"The Smith machine drag curl is a biceps-focused exercise using the bar in a Smith machine. It is usually trained in moderate to high reps, at least 8-15 reps per set, and can work in the biceps-focused portion of any workout.",Strength,Biceps,chest,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Smith-Machine-Hex-Press.gif,711da481-d8ce-46e3-b6b2-e368e2723a4e,792da8ae-239a-4d3f-9fde-449343848455
30 Arms BFR Machine Preacher Curl,Two Dumbbell Preacher Curl,0.5237,No description available,Strength,Biceps,biceps,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Two-dumbbell-preacher-curl.gif,72bf390f-8473-4840-a682-2ac12eadee04,6422f662-62e8-44a4-b51b-5336facf2c99
TBS Chin-Up,One Arm Chin-Up,0.5376,"The a chin-up is a variation of the pull-up exercise in which the reps are performed with the palms facing toward the body, in an underhand position, with a grip that is narrower than shoulder-width. Like other pull-up variations, it builds strength and muscle in the upper back, biceps, and core, but it utilizes the biceps slightly more than overhand pull-ups. It can be used as a more shoulder-friendly alternative to straight-bar pull-ups, or to help perform more reps than you can perform overhand.",Strength,Biceps,biceps,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/One-Arm-Chin-Up.gif,82d6bf52-267e-4172-9f40-13715ad2bfa1,e97ebd18-b154-4754-9454-06cebb88ea54
Pull-up - Gethin Variation,L-Sit Pull-Up,0.3939,"The pull-up is a multi-joint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of “relative strength” which is strength in relation to bodyweight.",Strength,Biceps,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,df89eefd-4df2-4ee2-a860-5b7e1abdaa3a,a6dd99e0-a051-4c26-ac6f-e68599ca88c2
UN Pull-Up Supinated,Supine Spinal Twist,0.37,No description available,Strength,Biceps,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Supine-Spinal-Twist.gif,1a07b4b6-b986-40e3-8418-c05ebec5a62d,7c5bf019-7b88-4313-8a34-f346668c1d93
UN Pull-Up Pronated,L-Sit Pull-Up,0.2706,No description available,Strength,Biceps,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,7b9a8170-a5a5-406e-a27e-11629f1fd587,a6dd99e0-a051-4c26-ac6f-e68599ca88c2
UN Pull-Up Neutral,Dumbbell Seated Neutral Wrist Curl,0.5775,No description available,Strength,Biceps,forearm,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Seated-Neutral-Wrist-Curl.gif,0bb2a9de-1d83-4d6f-a7ca-f5238c7c741f,c07dd0e4-8ee4-49cd-98c5-b504c8c4e5a4
Reverse Barbell Preacher Curls,Two Dumbbell Preacher Curl,0.6234,"The reverse-grip barbell curl is a variation on the biceps curl where the palms face downward. The switch from an underhand to an overhand grip brings the forearm and brachialis muscles more into the exercise. If it is uncomfortable to the wrists, try performing it on the angles of an EZ-curl bar.",Strength,Biceps,biceps,E-Z Curl Bar,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Two-dumbbell-preacher-curl.gif,f3b25f7f-85b4-42a1-944c-2f57113d936e,6422f662-62e8-44a4-b51b-5336facf2c99
Close-Grip EZ-Bar Curl with Band,Close Grip Cable Row,0.5476,No description available,Strength,Biceps,back,E-Z Curl Bar,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/close-grip-cable-row.gif,250faaea-afa3-4136-a867-03a497350547,2aaf404a-d42b-492e-8a87-288b9303238b
Standing EZ-Bar Curl - Gethin Variation,Standing Single Leg Curl Machine,0.4619,"The standing EZ-bar curl is an immenselyp popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper body or arms-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",Strength,Biceps,leg,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Standing-Single-Leg-Curl-Machine.gif,2cbbf7e2-93c6-4cc2-b15d-0eda6f27fa22,d1ea5471-4f74-431a-ac52-96acbefe5ace
TBS EZ-Bar Curl,Z-Bar Curl,0.5557,"The standing EZ-bar curl is an immenselyp popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper body or arms-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",Strength,Biceps,biceps,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Z-Bar-Curl.gif,8eec5bcb-6349-4f9c-87a8-bc272794ec2f,f18058cb-7b49-487d-9fd5-c0ab98784076
Standing EZ-bar curl,Standing Single Leg Curl Machine,0.5447,"The standing EZ-bar curl is a popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper-body or arm-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",Strength,Biceps,leg,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Standing-Single-Leg-Curl-Machine.gif,de381aea-4f60-45e6-a524-12202dd3b78f,d1ea5471-4f74-431a-ac52-96acbefe5ace
30 Arms Standing Overhand EZ-Bar Curl,EZ Bar Underhand Press,0.4343,No description available,Strength,Biceps,shoulders,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/EZ-Bar-Underhand-Press.gif,a72cc1b1-84ea-48ed-84d3-8daad957e633,d53c437d-27e6-4b4c-a908-f6f9aedc81eb
30 Arms EZ-Bar Spider Curl,Spider Plank,0.562,No description available,Strength,Biceps,cardio,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Spider-Plank.gif,09870824-534e-4c02-86b1-35e6fab5186b,aa1762fc-b40e-4645-8b93-cd6890bbcce5
30 Arms EZ-Bar Preacher Curl,Single Arm Cable Preacher Curl,0.6236,No description available,Strength,Biceps,biceps,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/cable-preacher-curls.gif,d226e68d-dbdf-4901-a43a-668333777fb6,689feada-ae5b-45d0-a09a-3bbff994c2fe
30 Arms Standing EZ-Bar Curl,Standing Single Leg Curl Machine,0.4537,No description available,Strength,Biceps,leg,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Standing-Single-Leg-Curl-Machine.gif,d6bde8a1-3a90-413e-a8c2-9d276163ab82,d1ea5471-4f74-431a-ac52-96acbefe5ace
Peroneals Stretch,Back Pec Stretch,0.3162,No description available,Stretching,Calves,chest,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Back-Pec-Stretch.gif,5d0767ee-aa93-4899-84a5-32d560b2839a,132e26a6-3d17-4773-b3a2-6ef1c501fdeb
Calf SMR,Calf Raise,0.5037,"Calf self-myofascial release (SMR) is a self-administered soft-tissue treatment for the lower body, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the calf muscles of the lower leg, some people find they can cause this often painful and tight muscle to relax or ""release."" Calf SMR is often accompanied by SMR on the quadriceps muscles, or by stretches that target the calves.",Stretching,Calves,calf,Foam Roll,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,0780837f-5af0-46ff-bbd1-22fbdaa4563a,0866ac29-01d1-43fb-8df1-16fc2b499a60
Rocking Standing Calf Raise,Bench Press Machine Standing Calf Raise,0.5114,No description available,Strength,Calves,calf,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bench-Press-Machine-Standing-Calf-Raise.gif,a98f8c76-07ea-45c0-85c2-50f77a729eb3,77457c0f-436e-4a06-af7d-1128e70fccee
Standing Dumbbell Calf Raise,Calf Raise,0.6535,"The standing dumbbell calf raise is a popular exercise to target the calf muscles of the lower leg, and in particular the gastrocnemius muscles. It can be performed for time or for reps, either two dumbbells, or one if balance is a problem and you would like to use your free hand to hold a fixed object.",Strength,Calves,calf,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,5627d7cc-b071-4290-97c0-d2481882ace1,0866ac29-01d1-43fb-8df1-16fc2b499a60
Dumbbell walking calf raise,Calf Raise,0.5954,"The dumbbell walking calf raise is a dynamic exercise targeting the calf muscles of the lower leg, particularly the gastrocnemius muscle. It can be performed for distance or for reps.",Strength,Calves,calf,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,478d8189-04a3-4841-b42c-b2bad9cb1f85,0866ac29-01d1-43fb-8df1-16fc2b499a60
Balance Board,Step Up Single Leg Balance with Bicep Curl,0.4279,No description available,Strength,Calves,leg,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Step-Up-Single-Leg-Balance-with-Bicep-Curl.gif,7e85d0e4-c408-4cb4-bc6c-7a82023aa9ff,b4d5896e-1f11-4de7-a5ab-3339df66f39b
Anterior Tibialis-SMR,Foam Roller Posterior Shoulder,0.2477,No description available,Stretching,Calves,shoulders,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Posterior-Shoulder.gif,a23bd0c3-a3a4-4525-90c6-597dd2589713,9e47b496-74fc-4c25-8646-70474b3a4a9b
Foot-SMR,Foot and Ankle Rotation,0.3587,No description available,Stretching,Calves,calf,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Feet-and-Ankle-Rotation.gif,b6a38cd3-15ae-44f3-8666-063845e9f57e,a37b7709-8ca9-4379-a487-02d1d471653c
Agility Ladder,Stability Ball V-Up,0.253,No description available,Cardio,Calves,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/V-Up-Down-with-Stability-ball.gif,d5a2d1fa-4789-4ece-8cdf-2e4978fa3526,0104042b-d38f-480a-ba63-7e825d68f351
Smith Machine Calf Raise,Hack Machine One-Leg Calf Raise,0.6482,"The Smith machine standing calf raise is a machine-based exercise targeting the muscles of the calves, particularly the gastrocnemius or upper calf muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the lower-body portion of a workout.",Strength,Calves,calf,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Hack-Machine-One-Leg-Calf-Raise.gif,8e222b9c-2afb-43f2-8787-69ea7f3d1699,1877e24d-c6b8-48a3-a9f4-c4888e28deee
