title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Curtsy lunge,Curtsy Lunge,1.0,"The curtsy lunge is a lower-body bodyweight movement that targets the muscles of the hips and glutes. It is usually performed for moderate to high reps, at least 8-12 reps per leg.",Strength,Glutes,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/curtsy-lunge.gif,d0449c91-5c3f-4fd1-a648-4b2d46ed196e,0bd4d1c7-dfdf-4e4a-8dd4-502a5dbd30cb
Walking lunge,Walking,0.8355,"The walking lunge is a lower-body exercise that targets the glutes, quads, and hamstrings while challenging stability and balance. It can be performed for reps, time, or distance in the lower-body portion of any workout.",Strength,Glutes,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Walking.gif,7303b806-420e-494e-a434-7fd2460335f6,a26f4c1a-9672-47a7-b14b-ba627c32825c
Dumbbell single-leg hip thrust,Single Leg Hip Thrust Jump,0.8321,"The dumbbell single-leg hip thrust is a single-sided exercise that targets the posterior chain, particularly the glutes and hamstrings. It involves balancing on one foot and fully extending your hips while holding a dumbbell across the front of your hip. It is a great movement to activate the glutes prior to other lower-body training, but can also be performed in the main part of a workout, or for high reps as a glute burnout.",Strength,Glutes,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Single-Leg-Hip-Thrust-Jump.gif,808e3a9a-133e-4d93-bdd3-8da8917e943e,4ac0350b-1b48-4327-a814-b6b97f19fa48
Band Good Morning (Pull Through),Dumbbell Good Morning,0.8537,No description available,Powerlifting,Hamstrings,erector-spinae,Bands,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/10/Dumbbell-Good-Morning.gif,2fd2c02a-038c-4ff5-97a5-78bea1da6227,34c245f2-22e1-48e8-ae11-b85d4444a380
Standing Hamstring and Calf Stretch,Standing Hamstring Stretch,0.9004,No description available,Stretching,Hamstrings,leg,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Hamstring-Stretch.gif,cf1b1a6b-b092-4ae2-b175-167e7a35842c,547a4c84-8f29-4b08-9fb6-dcb604f1af13
Barbell Deadlift,Barbell Single Leg Deadlift,0.8213,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Hamstrings,erector-spinae,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/09/Barbell-Single-Leg-Deadlift.gif,f5ddc2c8-12de-4fa2-b20a-c90744345ec8,3e5cc359-7781-4b4c-aff9-5c29e5eb5af5
Sumo deadlift,Sumo Deadlift,1.0,"The sumo deadlift is a compound movement in which the feet are set in a wide stance with toes pointed out and grip is placed inside of the legs. It is allowed to be performed instead of conventional deadlifts in most powerlifting competitions. The sumo deadlift targets the hamstrings, glutes, and upper back/traps, but also has a greater emphasis on stretching and strengthening the adductor and hip muscles due to the wide stance.",Powerlifting,Hamstrings,back,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Sumo-Deadlift.gif,71ae803c-1323-4eac-a2bc-34e9846868cc,89b29d62-2e61-48f1-8670-8c9e806f3de6
Power clean,Power Clean,1.0,"The power clean is a full-body movement in which the bar is pulled from the floor and caught in the front rack position in three pulls or phases. The bar is received in the ""power"" position, with the hips higher than a full-depth squat position. The power clean can be used as a component of the clean and press or clean and jerk, but is also a valuable lift to build explosive power and strength.",Strength,Hamstrings,full-body,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Power-Clean-.gif,9f37f285-e713-4124-ab35-3ae9a9b90641,8ee75d4d-7f60-45a6-a316-5297b76ff263
Good Morning,Good Morning,1.0,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",Powerlifting,Hamstrings,erector-spinae,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Good-Morning.gif,7e71bd0c-726d-4348-80db-0c9b984f4171,38208f0a-3c31-47d6-8c6d-2f673711602a
Romanian Deadlift,Romanian Deadlift,1.0,"The barbell stiff-legged deadlift targets the hamstrings, glutes, lower and upper back, as well as the core. It is a popular accessory movement for the deadlift, but also a muscle-building hamstring movement.",Strength,Hamstrings,back,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Romanian-Deadlift.gif,f8347e9d-dc41-47bf-b30a-86c4dff041d0,9e92a19f-35b0-4eb8-b429-57b5d84ce7a2
Sumo Deadlift with Bands,Sumo Deadlift,0.853,No description available,Powerlifting,Hamstrings,erector-spinae,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Sumo-Deadlift.gif,5fa54ac3-5e53-492d-9b31-7ec9eaaf067c,c94a7aea-d9a1-4c47-aa33-7b6d875bf8ee
Muscle Snatch,Muscle Snatch,1.0,No description available,Olympic Weightlifting,Hamstrings,full-body,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Muscle-Snatch.gif,7e2e2b78-8ac4-41db-a2eb-3e6b6add7687,111d45da-b75a-4e15-9467-4271a7621152
30 Legs Sumo Deadlift,Sumo Deadlift,0.8359,No description available,Strength,Hamstrings,leg,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Sumo-Deadlift.gif,272b478e-aa0b-4b82-a1bd-166ffe2d349d,611e65ca-7690-4b1b-aeae-6755445b424a
Single-leg kettlebell deadlift,Kettlebell Single Leg Deadlift,1.0,"The kettlebell single-leg deadlift is a variation on the kettlebell deadlift where one foot stays planted on the ground while the other raises into the air at the bottom of the movement. It's popular in lower-body training for strength and muscle building, but also trains balance, grip, and the core muscles.",Strength,Hamstrings,erector-spinae,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Kettlebell-Single-Leg-Deadlift.gif,2357a2c2-5d13-4fe9-9a48-d023c90c3fdc,b0ecbf7a-a85c-4047-ab53-7358ed44cf81
Single-arm kettlebell swing,Kettlebell Swings,0.8394,"The single-arm kettlebell swing is a popular exercise emphasizing the muscles of the hamstrings, glutes, and back. Because you are only swinging with one arm at a time, it is also uniquely challenging to the grip and core muscles. It is often used to train explosive power, for aerobic or cardiovascular conditioning, or in circuit training.",Strength,Hamstrings,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Swings.gif,5113a64e-2031-405a-b881-580938428ad8,722b5900-e72e-47a0-90fc-e8aa6faf3133
Kettlebell Hang Clean,Kettlebell Hang Clean,1.0,No description available,Strength,Hamstrings,full-body,Kettlebells,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Kettlebell-Hang-Clean.gif,4b4319d3-39ec-4650-b6e3-3b3c8901f344,eb6b4504-c4c1-4878-823c-113fad036f93
Romanian Deadlift With Dumbbells,Dumbbell Romanian Deadlift,0.9512,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",Strength,Hamstrings,erector-spinae,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Romanian-Deadlift.gif,d8d82eae-ee48-42c7-a291-58276bab677c,6846d04c-f985-4de2-8872-80d6e99685c5
Box jump,Box Jump 2 to 1,0.8322,"The box jump is an explosive exercise that strengthens the muscles of the lower body, including the quads, glutes, calves, and hamstrings. They also develop power in the lower body while revving the heart rate. Box jumps can be performed for low reps to focus on strength and power, or for higher reps for metabolic conditioning. Most coaches recommend stepping down rather than jumping down between reps.",Plyometrics,Hamstrings,leg,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-2-to-1.gif,81a0498b-971d-4ffd-b1a3-512efc413f62,c3b25944-b331-4787-8451-c01b2dbd182e
Box Jump (Multiple Response),Box Jump 1 to 2,0.8322,"The box jump is a plyometric exercise that strengthens the muscles of the lower body, including the quads, glutes, calves and hamstrings. They also develop power in the lower-body while revving the heart rate.",Plyometrics,Hamstrings,leg,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-1-to-2.gif,4f443126-5015-4f0e-bb4b-85ba486ff367,af650adf-03c4-4b21-8951-8a3e970e4cc4
Seated Hamstring and Calf Stretch,Seated Hamstring Stretch,0.8887,No description available,Stretching,Hamstrings,erector-spinae,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Hamstring-Stretch.gif,318e0237-4b8c-4f44-aa02-1b2d60c98dd9,6f10e9c7-f602-4241-b59a-cb77120853d5
Lying cable leg curl,Lying Cable Curl,0.9243,"The lying cable leg curl is a classic machine exercise for building greater muscle size and strength in the hamstrings. It's easy to learn, easy to master, and poses little in the way of injury risk. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of lower-body training.",Strength,Hamstrings,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/lying-cable-curl.gif,0f6e74e7-3112-49a1-9748-ad9394daf803,318951e1-ba73-47ad-a1f9-f6428f540c77
Lying Leg Curls,Lying Dumbbell Leg Curl,0.8375,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,leg,Machine,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lying-Dumbbell-Leg-Curl.gif,bc76ffc3-6e1d-4a9c-8548-312432944a36,230e7da9-26b9-4059-a58d-7cc2a4064ed0
Glute Ham Raise,Glute Ham Raise,1.0,The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD.,Powerlifting,Hamstrings,erector-spinae,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/07/Glute-Ham-Raise.gif,41eb05a6-ed82-432a-b754-98083de59a29,c63de3a2-7fbe-4a04-bdb4-61b265c9a5ef
Reverse Hyperextension,Frog Reverse Hyperextension,0.9123,No description available,Strength,Hamstrings,erector-spinae,Machine,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Reverse-Hyperextensions.gif,db6e220f-d0b5-44d2-8735-5aae11955e6e,75961454-9f33-4fea-b8f9-028d2ae6664a
Seated Leg Curl,Seated Leg Curl,1.0,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Seated-Leg-Curl.gif,2da7717b-8b0f-44c9-a4c2-359d51c1556a,ecbaf005-1493-4f88-984b-c19756594983
Leg curl,Leg Curl,1.0,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Leg-Curl.gif,37825909-b49e-4053-9956-7ce89c4f1b1f,33c9e91f-3964-4901-a75a-d27a072071f6
Inchworm,Inchworm,1.0,The inchworm is a popular bodyweight exercise that involves “walking” the hands on the floor from a bent-over toe-touch position into a straight-arm plank. It is usually performed as part of a dynamic warm-up to help raise core body temperature and “limber up” the body from head to toe.,Stretching,Hamstrings,abs,Body Only,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Inchworm.gif,b04e639b-8fcc-4040-adcc-bda676c563cc,b660e9f4-424a-4679-8665-b8ccc76c495b
Standing hamstring stretch,Standing Hamstring Stretch,1.0,"The standing hamstring stretch is an exercise that stretches the hamstrings, the muscles that cover the back of the thighs. It involves looping a band around one foot and then pulling it, which produces an intense stretch in the hamstrings. It can be performed prior to training the lower body or playing sports, or as a restorative stretch anytime.",Stretching,Hamstrings,calf,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Hamstring-Stretch.gif,766faf73-cad8-42f4-a7cc-55f205f10faf,fc324a91-b4c5-447c-b065-e75390404feb
Reverse lunge,Reverse Lunge,1.0,"The reverse lunge is a lower-body exercise targeting the quads, glutes, and hamstrings. The reverse lunge places more emphasis on the glutes than other lunge variations.",Stretching,Hamstrings,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/08/bodyweight-reverse-lunge.gif,046091b3-e05b-4b04-ad09-06e7c3ef2c79,2f210d2d-d80d-4f77-a364-8d59b1730747
Glute ham raise-,Glute Ham Raise,1.0,"The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD, or glute ham developer bench. The unassisted version of the movement requires serious hamstring strength, so it is more common to see versions that use a band or PVC pipe for assistance. It is commonly performed as an accessory movement for heavy barbell lifts. While a single rep may be a struggle at first, with time, strong athletes can build up to doing them for 8-12 reps per set.",Strength,Hamstrings,leg,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/07/Glute-Ham-Raise.gif,493e73e5-f985-4c5f-b88c-916a51915b81,a3573e30-12e0-4e4f-935b-7e8953af149e
