title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Assisted Chin-Up,Assisted Chest Dip,0.6945,"The reverse-grip chin-up is a variation of the pull-up exercise in which the reps are performed with the palms facing toward the body, in an underhand position, with a band looped around the feet or knees. This reduces weight and resistance at the bottom of the rep, while increasing it toward the top. Like other pull-up variations, it builds strength and muscle in the upper back, biceps, and core, but it utilizes the biceps slightly more than overhand band-assisted pull-ups.",Strength,Lats,chest,Bands,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Assisted-Chest-Dip.gif,7856adcd-8553-4066-b7be-7467229e82a6,8aaf3770-c196-4464-8450-d38594003e0c
FYR2 Single-Arm Kettlebell Swing,One Arm Kettlebell Swing,0.7548,No description available,Strength,Lats,full-body,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/One-Arm-Kettlebell-Swing.gif,6e86324c-f91b-48e7-888b-cefa8e4061be,49862e3f-6ea5-4b66-9c54-984cd1f11b7c
Straight-Arm Dumbbell Pull-Over - Gethin Variation,Dumbbell Straight Arm Pullover (knees at 90 degrees),0.6817,"The straight-arm dumbbell pull-overpull-over was a staple exercise of the Golden Era of bodybuilding and a favorite of Arnold Schwarzenegger himself. Done properly, the exercise hits the bottom of the pecs, the lats, the abs, and the triceps.",Strength,Lats,chest,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/11/Dumbbell-Straight-Arm-Pullover-knees-at-90-degrees.gif,fd4dd67d-449c-40d9-b712-aa877c3f1a3b,27933784-2e52-4a0a-b8cf-dd2c98eea358
Bent-over dumbbell rear delt fly,Dumbbell Rear Delt Row,0.7276,"The bent-over dumbbell rear delt fly is a popular upper-body exercise that targets the muscles on the back of the shoulder joint, specifically the rear head of the deltoid. Since pressing movements build the front and (to a lesser degree) side deltoid heads, this move is often done to promote balanced shoulder development. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a shoulder or upper-body workout.",Strength,Lats,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Dumbbell-Rear-Delt-Row.gif,4f36c3e6-1231-4496-a8f7-707a0416cc59,c1f416bc-5cba-4983-b4fd-d3a14af816b5
Holman Renegade Row,Dumbbell Renegade Row,0.8185,No description available,Strength,Lats,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/01/dumbbell-renegade-row-1.gif,13435bf2-b975-4bd4-b2f2-8bd1a8482138,2dc60d76-ae99-4710-bc00-d448a60ee821
FYR2 Bent-Over Reverse Fly,Bent Over Reverse Cable Fly,0.8152,No description available,Strength,Lats,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif,ae78d3d8-6c20-4140-b380-c47e03cef83b,135c8ea5-3651-4424-9de3-5d51be9d3c6f
Assisted Single-Arm Pull-Up,Lever Assisted Single Leg Press,0.7128,No description available,Strength,Lats,leg,Other,Expert,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Assisted-Leg-Press.gif,19ddcfd0-dec5-40e0-9718-a4b55833ca06,bc208c7d-ed1b-4da5-88e3-984b65a86c03
Assisted Single-Arm Chin-Up,Lever Assisted Single Leg Press,0.6864,No description available,Strength,Lats,leg,Other,Expert,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Assisted-Leg-Press.gif,351e62d8-87e3-4929-b5aa-a23ae0232012,bc208c7d-ed1b-4da5-88e3-984b65a86c03
Holman Renegade Row to Split Jump,Push-Up to Renegade Row,0.6879,No description available,Strength,Lats,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Push-Up-to-Renegade-Row.gif,fe63deac-d5f9-4829-836d-47b698b3bb5e,433ff47c-5be0-4bba-8051-44c08af82e1e
Straight-arm rope pull-down,Rope Straight Arm Pulldown,0.8101,"The straight-arm rope pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine and a rope grip. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",Strength,Lats,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Rope-Straight-Arm-Pulldown.gif,0a7cca32-d0b8-4dc5-92ae-57084369ce92,ba4cd88c-dd37-4864-9d39-49e09a80a206
Kneeling lat pull-down,Half Kneeling Lat Pulldown,0.7079,"The kneeling lat pull-down is a variation of the lat pull-down exercise performed with the knees on the ground rather than sitting on a bench or machine. It has all of the same benefits of a lat pull-down performed on a bench or machine, in addition to providing further activation to the core and lower body.",Strength,Lats,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Half-Kneeling-Lat-Pulldown.gif,a34758d4-22d2-40e0-9a7f-76ac795a6da3,dc7f7b32-14c1-4a5a-b652-19f190d098ce
Cable Straight-Arm Pulldown - Gethin Variation,Rope Straight Arm Pulldown,0.749,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent-over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, like 8-15 reps or above.",Strength,Lats,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Rope-Straight-Arm-Pulldown.gif,4b3e10b3-6f37-474a-a907-190815c55a22,ba4cd88c-dd37-4864-9d39-49e09a80a206
High-cable standing row,Cable Twisting Standing High Row,0.7534,"The high-cable standing row is an exercise targeting the lats. The high position allows for more engagement of the upper back, as well, specifically the rhomboids and teres major.",Strength,Lats,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Twisting-Standing-high-Row.gif,68ddb774-99d4-40c9-81b6-741a83220b94,fc8de67c-ddcd-4ffb-8da1-a4ad71d62439
Wide-Grip Machine Row,Reverse Grip Machine Row,0.6862,No description available,Strength,Lats,back,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Reverse-Grip-Machine-Row.gif,4d70d8e5-92e0-4552-9d1e-a943faf90cc9,a96949ef-2344-4dc8-bb4c-efa7423622c5
One Arm Against Wall,High Knees Against Wall,0.8111,No description available,Stretching,Lats,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/High-Knees-against-wall.gif,47538346-3ee6-416c-b7cf-8ad4ce9f96be,ca48241a-5f7c-4932-95a3-125c96de7784
Burpee to pull-up,Burpees,0.815,The burpee to pull-up is a variation of the bodyweight burpee in which the jump at the top of each rep leads into a jumping pull-up. It is popular in circuit-style and metcon workouts.,Plyometrics,Lats,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,e9eea3d9-9ba0-4f15-8383-ea61b032be09,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
Iron cross stretch,Dumbbell Iron Cross,0.7479,The iron cross stretch is a bodyweight stretch that focuses on hip and thoracic spine mobility.,Strength,Lats,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Dumbbell-Iron-Cross.gif,3e4e2e3d-512d-46a9-816a-403f2dd166b3,8a8886b1-ee84-4eb9-a6fe-d860e5c0095e
FYR2 Bent-Over Medicine Ball Slam,One Arm Medicine Ball Slam,0.7629,No description available,Strength,Lats,chest,Medicine Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2024/06/One-Arm-Medicine-Ball-Slam.gif,d4f1060a-3820-4da3-a08f-78a944270995,c57be4d5-ad1a-4f48-9fba-a1bb10f22ec6
Seated Good Mornings,Smith Machine Good Morning,0.6962,No description available,Powerlifting,Lower Back,erector-spinae,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,95083731-d10c-481a-94a1-1a719798df51,e914b27d-eac7-431a-ab89-0b6ca4f4a283
TBS Good Morning,Smith Machine Good Morning,0.6995,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",Strength,Lower Back,erector-spinae,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,5412a990-0919-407b-b60e-08310ae2d5d7,e914b27d-eac7-431a-ab89-0b6ca4f4a283
Barbell good morning,Smith Machine Good Morning,0.7008,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",Strength,Lower Back,erector-spinae,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,342d2874-7f4f-431b-931a-25bad0c5493d,e914b27d-eac7-431a-ab89-0b6ca4f4a283
FYR Sumo Deadlift High Pull,Dumbbell Sumo Deadlift,0.7035,"The kettlebell sumo deadlift high pull is a dynamic kettlebell exercise that focuses on the muscles of the posterior chain, including the hamstrings, glutes, traps, rear delts, and upper back. It can be done in lower reps for power or strength, or higher reps for conditioning and fat loss. It can also be a component of a circuit-style kettlebell workout, either for time or reps.",Strength,Lower Back,full-body,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-sumo-deadlift.gif,040e8b4a-af54-4063-b6ed-e89b7823dd48,be02a9bc-b79e-45d9-9255-95f277d64b14
FYR2 Kettlebell Romanian Deadlift,Kettlebell Deadlift,0.6835,No description available,Strength,Lower Back,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-deadlift.gif,dde6d264-5cfd-45d5-92fb-886841d18fa3,8e29e022-7883-4513-bc53-36f27d0c4836
Stiff-Legged Dumbbell Deadlift - Gethin Variation,Stiff Leg Deadlift,0.6873,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",Strength,Lower Back,erector-spinae,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Stiff-Leg-Deadlift.gif,1fb377dc-7499-467d-97d5-5cd1a6234db8,867afdb7-775b-4d46-a38d-692629eabd3b
Single-leg stiff-legged deadlift to row,Stiff Leg Deadlift,0.7458,"The single-leg stiff-legged deadlift to row takes two popular strength moves and combines them into one full-body blaster. Between the deadlift and the row, you'll target the glutes, hamstrings, quads, back, and biceps. Because balance can be a challenge, this movement is usually done with relatively light weights for high reps, such as 8-12 reps per set or more.",Strength,Lower Back,erector-spinae,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Stiff-Leg-Deadlift.gif,37a4aed0-ed63-4b25-88be-c568fd11c804,867afdb7-775b-4d46-a38d-692629eabd3b
Cable stiff-legged deadlift,Stiff Leg Deadlift,0.7573,"The cable stiff-legged deadlift is a lower-body exercise that mainly targets the hamstrings, while also benefiting the glutes using a proper hip-hinging motion.",Strength,Lower Back,erector-spinae,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Stiff-Leg-Deadlift.gif,4e499d00-613d-4e41-a29b-b7d605f290ba,867afdb7-775b-4d46-a38d-692629eabd3b
Single-leg cable stiff-legged deadlift,Stiff Leg Deadlift,0.7358,"The single-leg cable stiff-legged deadlift is a lower-body exercise that mainly targets the hamstrings, while also benefiting the glutes using a proper hip-hinging motion. Training one leg at a time allows for working out imbalances.",Strength,Lower Back,erector-spinae,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Stiff-Leg-Deadlift.gif,0776d2c5-6ebd-4cf3-a88a-944a5ae69fba,867afdb7-775b-4d46-a38d-692629eabd3b
Hyperextension - Gethin Variation,Floor Hyperextension,0.7793,"The back extension is an exercise used to build lower back strength that also targets the hamstrings and glutes. It is often performed on a 45-degree bench with the feet anchored. Unweighted back extensions are often performed for high reps, such as 15-20 reps or more, but the movement can also be performed with added weight in lower rep ranges, such as 8-12 reps per set.",Strength,Lower Back,neck,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Floor-Hyperextension-1.gif,b73c0c5c-f15d-4944-83b7-bceeacd1d925,5251de95-6a2f-44f9-b88b-e52b9f203485
Crossover Reverse Lunge,Lever Crossovers,0.7021,No description available,Stretching,Lower Back,chest,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Crossovers.gif,ddbc5760-f45c-4464-91c7-94ac6fdcc57f,f4f9294c-0d59-4c9f-aa47-afa87f594ab1
Exercise ball weighted hyperextension,Floor Hyperextension,0.7178,"The exercise ball weighted hyperextension is an exercise that strengthens the lower back. If balance is an issue, have someone hold your feet.",Strength,Lower Back,neck,Exercise Ball,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Floor-Hyperextension-1.gif,103524cf-6179-4a7d-814b-a2fd90faa15a,5251de95-6a2f-44f9-b88b-e52b9f203485
Exercise ball rear delt fly,Cable Rear Delt Fly,0.7931,"The exercise ball rear delt fly is a dumbbell exercise targeting the rear heads of the shoulders, as well as the muscles of the upper-middle back. Lying prone on an exercise ball offers support to perform the movement. It is generally performed for moderate to high reps as a part of upper body or shoulder training.",Strength,Lower Back,shoulders,Exercise Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,8f8c386f-2935-419f-8a7e-31f45ea7b546,5744718f-2277-4072-a9e8-d079d3c8bd73
Lying rear delt Y,Dumbbell Side Lying Rear Delt Raise,0.7345,"The lying rear delt Y works the shoulders, specifically the rear heads, as well as the lower trapezius muscles. At the top of the motion, the arms and torso form a Y—hence the name. Shoulder Y variations are usually performed with light weights as a warm-up or prehab movement for upper-body training, or as a burnout on shoulder day.",Strength,Lower Back,shoulders,Exercise Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Side-Lying-Rear-Delt-Raise.gif,7a87fb6a-d53f-483e-9dc0-88ad41ca768d,6505f037-4390-40f3-8fb9-fa5e06d1a9d1
Band bent-over row,Cable Bent Over Row,0.73,"The band bent-over row is an exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. Bands provide dynamic resistance and can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Middle Back,back,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Bent-Over-Row.gif,77c02db4-d5fb-4ece-a0d2-2a58889ab8f6,4e1c1a5f-ce9a-4f29-bc90-0ec82eb6d6ef
Single-Arm Landmine Row,One Arm Landmine Row,0.8195,No description available,Strength,Middle Back,shoulders,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/10/One-Arm-Landmine-Row.gif,5892c0f5-f1a7-443c-b552-5b47a4afe68d,398a7982-7f59-44a3-b45a-c3993c01bee2
One-Arm Dumbbell Row,Dumbbell Row,0.7554,"The single-arm bench dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. The bench is used for support during the rowing motion.",Strength,Middle Back,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Row.gif,ccfc3409-0f8c-41ff-922e-5cd53dcf64a7,1f92fb46-9209-4e46-ae09-323a5b0fc443
